src,dst,similarity
1154,131,0.9824449745725875
1154,319,0.9654433565883445
1154,345,0.9597455842666909
1154,537,0.9593343018546245
1154,541,0.9680680139741721
1154,552,0.9586863389345839
1154,554,0.9570397763250988
1154,587,0.9677281067024691
1154,646,0.951298265280083
1154,733,0.9609715069451911
1154,777,0.9736257765471014
1154,792,0.9606665507233452
1154,944,0.9548597967376067
1154,1065,0.9589434500435166
1154,1162,0.9545817295017385
1154,1169,0.9638953738605818
1154,1193,0.9616912005416556
1154,1236,0.9551770743216086
1154,1275,0.9502136148044409
1156,244,0.9517798072086668
1158,705,0.9587476163949387
1159,408,0.9597200461070078
1162,131,0.9612598483808923
1162,163,0.9560364809604908
1162,341,0.9522802926321263
1162,587,0.9546495169785457
1162,733,0.952553927552239
1162,746,0.9504813023642162
1162,792,0.9510339593859343
1162,1154,0.9545817295017385
1166,46,0.9563164117851992
1166,331,0.9599057968847503
1166,537,0.9708150651195266
1166,541,0.9598604435759964
1166,557,0.9508803677253038
1166,573,0.9784154393028668
1166,583,0.9560973757106442
1166,913,0.9513875283571637
1166,1132,0.9569096258275843
1169,74,0.9517275074986756
1169,131,0.9636938495856818
1169,268,0.9508231734832369
1169,541,0.9543584635697955
1169,552,0.9698059720805098
1169,613,0.9581869233378216
1169,1154,0.9638953738605818
1169,1193,0.9702697569502466
1169,1275,0.9665073788336207
1170,48,0.9662574306521465
1170,348,0.9562866005112935
1170,498,0.9557024866048983
1170,762,0.9564030171183645
1170,1229,0.9597670284655222
1172,82,0.9535467038553168
1172,792,0.9563557653040297
1173,453,0.9516729035275446
1173,1127,0.9505446369342828
1178,1144,0.9553902474082737
1180,73,0.9542326992774238
1180,82,0.9655903002328907
1180,259,0.9600001388624695
1180,404,0.95290918130275
1180,468,0.9554025516226053
1180,584,0.9506351851523313
1180,625,0.9563689382842572
1180,633,0.9575244253552365
1180,650,0.954147205428588
1180,770,0.9589231313371069
1180,944,0.9519617789851137
1180,1153,0.9533331508605116
1184,272,0.9534859209281029
1186,6,0.9612752485393858
1186,127,0.9528946763719109
1186,268,0.9503561661856135
1186,348,0.9580432179213186
1186,350,0.9562504159884493
1186,463,0.9533247833305031
1186,474,0.9655758947455667
1186,498,0.9504181759215079
1186,587,0.9526631725511719
1186,635,0.952526285148568
1186,646,0.9514379686791371
1186,762,0.965424364139255
1186,766,0.9522398699854852
1186,774,0.9508961325596483
1186,880,0.9507076856413194
1186,910,0.9509875405309195
1186,944,0.9555471750943852
1186,967,0.957552622037372
1186,986,0.9581286695077028
1186,1247,0.9578904403813441
1189,61,0.9507528777307984
1189,193,0.9699461153330663
1193,6,0.9614368284977436
1193,57,0.9548928279523267
1193,93,0.9546920515026599
1193,131,0.9726153961978359
1193,171,0.9538711890887033
1193,259,0.9544587540125496
1193,331,0.9537230490981785
1193,341,0.9534019487160379
1193,537,0.9500929271422605
1193,541,0.9529748981933714
1193,733,0.9537482962040167
1193,777,0.9536000263209156
1193,944,0.9575070401462301
1193,1154,0.9616912005416556
1193,1169,0.9702697569502466
1193,1275,0.9504365866820224
1194,587,0.9509292621471325
1194,944,0.9511972453686777
1195,334,0.9602370376356547
1198,82,0.9669402754404296
1198,303,0.952780926718831
1198,537,0.9510981037158117
1198,541,0.9547636001154733
1198,595,0.9613443784452287
1198,625,0.960779285286495
1198,1064,0.9500553545371835
1198,1127,0.9603612070730371
1198,1236,0.96671666990479
1198,1299,0.9586762919972269
1199,153,0.9501019313166978
1199,650,0.9534900274583189
1202,533,0.9698900200084877
1202,792,0.9514697405767325
1202,1288,0.9501992051525726
1205,68,0.9560368780815723
1205,246,0.95478442206687
1205,362,0.9576605724108456
1205,540,0.9737054052939369
1205,627,0.950777052751666
1205,716,0.9556018782954745
1207,1240,0.9566847115999402
1209,822,0.9618904044177696
1216,365,0.9562207799841644
1216,404,0.9511159512777504
1219,81,0.9548103380060483
1219,82,0.9524597019384304
1219,461,0.9601063235338355
1219,541,0.9698423875338125
1219,743,0.9507665833487859
1228,431,0.9503429189551422
1229,1170,0.9597670284655222
1231,82,0.9536874656355657
1231,218,0.9581443675212021
1231,453,0.9522258626756758
1231,461,0.9704276188943316
1231,537,0.950108809403209
1231,541,0.9521636937317365
1231,584,0.9651135282044623
1231,588,0.9712695710518443
1231,625,0.9666596376887988
1231,626,0.9660513485101556
1231,1117,0.9528730899873746
1231,1127,0.9706408577375218
1231,1239,0.9672167698993916
1231,1261,0.9632611284709581
1232,183,0.9534135801412966
1233,6,0.9533433632591034
1233,74,0.9536099461428866
1233,82,0.9638319590991943
1233,92,0.9646298428314138
1233,233,0.9599339938994603
1233,280,0.9658936703029751
1233,350,0.9551418559959912
1233,373,0.9629492349209731
1233,384,0.9560662432398579
1233,393,0.9676272831772909
1233,404,0.9596360497755122
1233,537,0.958680685039978
1233,541,0.9560113514743885
1233,587,0.9720306165817068
1233,641,0.968472104289032
1233,643,0.9533720173684616
1233,691,0.9680211442099643
1233,733,0.9551947360542247
1233,770,0.9542486623523698
1233,792,0.9538330355761636
1233,925,0.9570780913455276
1233,944,0.9553611295910233
1233,1047,0.9621520395714083
1233,1236,0.9590472977507358
1236,1,0.9567461501752356
1236,6,0.9668807103648036
1236,73,0.9506178493188264
1236,82,0.9692336132438272
1236,107,0.9583171782473433
1236,131,0.9537191336474776
1236,160,0.9601009792579206
1236,163,0.9577043860997467
1236,259,0.9574017452577727
1236,268,0.9675427208305108
1236,280,0.9720232825270942
1236,298,0.9525550862605868
1236,303,0.960790171445626
1236,339,0.9543239037515718
1236,350,0.9547822986519485
1236,373,0.9524736707228401
1236,388,0.951501534417589
1236,404,0.9675333546015563
1236,498,0.953427726276168
1236,506,0.9633619880833343
1236,537,0.9823631692254216
1236,541,0.9801412099917949
1236,584,0.9709983701204401
1236,587,0.9820634408454239
1236,588,0.9526369952695702
1236,595,0.9799738948696878
1236,609,0.9515207635302059
1236,625,0.9510308298848685
1236,696,0.9559642744560694
1236,705,0.9528703417374029
1236,718,0.9507818694056585
1236,762,0.951552451547274
1236,763,0.9578053619966361
1236,792,0.9776773815812474
1236,807,0.9574100888759381
1236,869,0.9536773231747214
1236,881,0.9551448118841234
1236,898,0.9534576766852867
1236,944,0.9638579439975612
1236,997,0.9716473831014389
1236,1022,0.9762485322807892
1236,1047,0.9540997436900968
1236,1072,0.9515521753326269
1236,1107,0.9574528768747628
1236,1110,0.9586761934803493
1236,1131,0.9565611729069462
1236,1154,0.9551770743216086
1236,1198,0.96671666990479
1236,1233,0.9590472977507358
1236,1299,0.9656555255086305
1237,81,0.9539970886782951
1237,461,0.953208675162029
1238,349,0.9539967136563532
1239,246,0.9586536224569369
1239,461,0.9640237469068474
1239,625,0.9574487608705573
1239,699,0.9549940560818272
1239,765,0.9622821847101531
1239,1127,0.9609257714082642
1239,1231,0.9672167698993916
1240,1131,0.97255392984299
1240,1207,0.9566847115999402
1241,18,0.9639836675763472
1241,38,0.9587590827612035
1241,48,0.9590232205260446
1241,82,0.9605924717287876
1241,83,0.9628211692857452
1241,537,0.9549540892698685
1241,584,0.9573280655164718
1241,588,0.9647048105024562
1241,928,0.9504037637307705
1241,1001,0.9641160932233864
1241,1064,0.9537514256270817
1241,1289,0.9620071158597252
1242,200,0.9616742418239066
1245,82,0.9540899339681639
1245,474,0.9531657258124078
1245,540,0.9555868473091054
1245,552,0.959363281206625
1245,731,0.955003552828842
1245,733,0.9525531919743363
1245,1091,0.9833041816399581
1245,1117,0.9549096492317858
1247,44,0.9537463776397832
1247,112,0.9569075208538449
1247,133,0.966897626604582
1247,171,0.9512437510812531
1247,1186,0.9578904403813441
1249,301,0.9557096795858123
1249,463,0.952824881027471
1249,584,0.9519425495831175
1249,587,0.9502131165339538
1249,609,0.9510787900513815
1249,819,0.9521808565414828
1249,842,0.9700173284884874
1249,899,0.9610228322495349
1252,349,0.9601337250944119
1252,613,0.9509831881552979
1256,345,0.9603232258842707
1256,506,0.9575566200392929
1256,792,0.9528879731279103
1256,1001,0.9651738425941616
1261,82,0.9684941319708463
1261,218,0.9517218823709552
1261,268,0.9565664003692806
1261,301,0.9512998252917273
1261,385,0.9589593809511402
1261,438,0.9585991792620542
1261,506,0.969073162186848
1261,537,0.9507070288320963
1261,552,0.9539862039115826
1261,584,0.9639704232698134
1261,595,0.9633955866794166
1261,625,0.9631647931533935
1261,630,0.9503882086708163
1261,656,0.9526335290277427
1261,792,0.9514624244743951
1261,898,0.956071760905734
1261,921,0.9503951074356046
1261,1231,0.9632611284709581
1263,430,0.9575779930541761
1263,635,0.9502354419428869
1263,869,0.9608993161037803
1263,1111,0.9600457224363265
1263,1265,0.9515556474449806
1264,112,0.9578750162694369
1264,144,0.9711300978632582
1264,880,0.952323155041212
1265,218,0.9579620958793095
1265,588,0.9575953804262314
1265,635,0.9538843148866117
1265,800,0.9510571666946834
1265,1022,0.9546891308178284
1265,1263,0.9515556474449806
1266,304,0.9573567021841355
1266,579,0.9606861315018572
1266,587,0.9539934269296964
1266,699,0.9525919943017834
1266,807,0.952807143148293
1266,1077,0.9522104140598552
1266,1115,0.9584259356087225
1267,822,0.95834456091575
1270,82,0.9627843559481639
1270,105,0.9506449944047591
1270,635,0.9502838727360424
1270,691,0.968209010354476
1270,770,0.972452385019958
1270,1098,0.9529528382349994
1271,348,0.9549379456416157
1271,474,0.9654722409654111
1271,587,0.9523868860101589
1271,720,0.97359248154051
1271,770,0.951103168393861
1271,1292,0.952433710117644
1275,74,0.9536188016109858
1275,93,0.9632090672606745
1275,131,0.952659030808029
1275,541,0.9525488613263805
1275,552,0.9530254218800623
1275,982,0.9506893743230881
1275,1154,0.9502136148044409
1275,1169,0.9665073788336207
1275,1193,0.9504365866820224
1279,301,0.9546750903252229
1282,687,0.9572684783141631
1282,1040,0.9546097495630209
1283,190,0.9506817146191415
1288,350,0.9545526018328403
1288,1202,0.9501992051525726
1289,18,0.9659122006019772
1289,327,0.952775963219527
1289,350,0.9510335307525379
1289,373,0.9657476355865889
1289,584,0.9500255352144741
1289,587,0.9520485244398382
1289,588,0.9619392671323598
1289,731,0.9597925892311014
1289,898,0.954062812945792
1289,925,0.9543476365588109
1289,1001,0.9503829246653187
1289,1047,0.9548698196419045
1289,1117,0.9520369671690564
1289,1241,0.9620071158597252
1292,564,0.9539825470575559
1292,1065,0.9524092790375658
1292,1271,0.952433710117644
1294,45,0.9577763084582448
1295,350,0.9550144562179687
1296,326,0.9516710097342801
1298,518,0.9568293137758621
1298,524,0.9628937793443577
1299,73,0.9531071829276221
1299,201,0.9538382004229428
1299,280,0.9582452917307545
1299,404,0.953933286857175
1299,498,0.9514281307638619
1299,625,0.9514455680390224
1299,997,0.9705672127494493
1299,1107,0.9612594799805098
1299,1110,0.9518687156655247
1299,1131,0.956210192571014
1299,1198,0.9586762919972269
1299,1236,0.9656555255086305
1300,609,0.9545002347381353
